questionKey,examId,examKind,examTitle,examShortLabel,category,series,questionNumber,sectionTitle,sectionMaterialText,promptRaw,promptDisplay,answerText,answerType,choiceOptionsText,uiMode,questionFormat,hasBlank,hasUnderline,promptMissing,requiresImageReference,imageReferences,questionImage,surfaceMode,sourceFormat,sourceFile,answerKeyFile,parseStatus,parseIssues
reading-the-clip-6a-midterm-doc::Q2,reading-the-clip-6a-midterm-doc,midterm,The Clip 6A MIDTERM,Reading / The Clip 6A MIDTERM,Reading,Reading,2,Read the paragraph and answer the questions.,,Choose the correct pair of the verbs for blanks (A) and (B) in the India birthday paragraph.,Choose the correct pair of the verbs for blanks (A) and (B) in the India birthday paragraph.,goes - wearing,multiple_choice_word,go - wears | goes - wears | go - wearing | goes - wearing,,선택형/Read the paragraph and answer the questions.,False,False,False,False,,,text_only,doc,Reading/The Clip 6A MIDTERM .doc,Reading/The Clip 6A MIDTERM 답지 .doc,good,
reading-the-clip-6a-midterm-doc::Q3,reading-the-clip-6a-midterm-doc,midterm,The Clip 6A MIDTERM,Reading / The Clip 6A MIDTERM,Reading,Reading,3,Read the paragraph and answer the questions.,,"Based on the yellow sand passage, what will the author talk about next?","Based on the yellow sand passage, what will the author talk about next?",The effects of yellow sand,multiple_choice_word,The effects of yellow sand | Yellowstone National Park | Climate changes due to yellow sand | Other disturbing problems in Korea,,선택형/Read the paragraph and answer the questions.,False,False,False,False,,,text_only,doc,Reading/The Clip 6A MIDTERM .doc,Reading/The Clip 6A MIDTERM 답지 .doc,good,
reading-the-clip-6a-midterm-doc::Q4,reading-the-clip-6a-midterm-doc,midterm,The Clip 6A MIDTERM,Reading / The Clip 6A MIDTERM,Reading,Reading,4,Read the paragraph and answer the questions.,,What is the paragraph mainly about?,What is the paragraph mainly about?,How yellow sand affects humans and plants,multiple_choice_word,The origins of yellow sand | How to protect yourself from yellow sand | How yellow sand affects humans and plants | Diseases associated with yellow sand,,선택형/Read the paragraph and answer the questions.,False,False,False,False,,,text_only,doc,Reading/The Clip 6A MIDTERM .doc,Reading/The Clip 6A MIDTERM 답지 .doc,good,
reading-the-clip-6a-midterm-doc::Q5,reading-the-clip-6a-midterm-doc,midterm,The Clip 6A MIDTERM,Reading / The Clip 6A MIDTERM,Reading,Reading,5,Read the paragraph and answer the questions.,,Choose the correct phrase for the blank.,Choose the correct phrase for the blank.,plenty of,multiple_choice_word,rest of | little of | plenty of | few of,,선택형/Read the paragraph and answer the questions.,False,False,False,False,,,text_only,doc,Reading/The Clip 6A MIDTERM .doc,Reading/The Clip 6A MIDTERM 답지 .doc,good,
reading-the-clip-6a-midterm-doc::Q6,reading-the-clip-6a-midterm-doc,midterm,The Clip 6A MIDTERM,Reading / The Clip 6A MIDTERM,Reading,Reading,6,Read the passage and answer the questions.,,What is the passage mainly about?,What is the passage mainly about?,The effects of yellow sand and safety tips,multiple_choice_word,The causes of yellow sand | The effects of yellow sand and safety tips | How to stop yellow sand | Where yellow sand comes from,,선택형/Read the passage and answer the questions.,False,False,False,False,,,text_only,doc,Reading/The Clip 6A MIDTERM .doc,Reading/The Clip 6A MIDTERM 답지 .doc,good,
reading-the-clip-6a-midterm-doc::Q7,reading-the-clip-6a-midterm-doc,midterm,The Clip 6A MIDTERM,Reading / The Clip 6A MIDTERM,Reading,Reading,7,Read the passage and answer the questions.,,Fill in the common word from the yellow sand passage. I cannot do this homework. It is too _________. / She gave me a _________ question. / It is _________ to see during a sandstorm.,Fill in the common word from the yellow sand passage. I cannot do this homework. It is too _________. / She gave me a _________ question. / It is _________ to see during a sandstorm.,hard,short_text,,,서답형/빈칸/Read the passage and answer the questions.,True,True,False,False,,,text_only,doc,Reading/The Clip 6A MIDTERM .doc,Reading/The Clip 6A MIDTERM 답지 .doc,good,
reading-the-clip-6a-midterm-doc::Q8,reading-the-clip-6a-midterm-doc,midterm,The Clip 6A MIDTERM,Reading / The Clip 6A MIDTERM,Reading,Reading,8,Read the passage and answer the questions.,,Which are examples of physical activities that Okinawans do that were listed?,Which are examples of physical activities that Okinawans do that were listed?,"Gardening, daily walking, and dancing",multiple_choice_word,"Fishing and camping | Horseback riding and jumping | Gardening, daily walking, and dancing | Yoga and mountain climbing",,선택형/Read the passage and answer the questions.,False,False,False,False,,,text_only,doc,Reading/The Clip 6A MIDTERM .doc,Reading/The Clip 6A MIDTERM 답지 .doc,good,
reading-the-clip-6a-midterm-doc::Q9,reading-the-clip-6a-midterm-doc,midterm,The Clip 6A MIDTERM,Reading / The Clip 6A MIDTERM,Reading,Reading,9,Read the passage and answer the questions.,,What is the passage mainly about?,What is the passage mainly about?,Key factors in long life,multiple_choice_word,Foods that make you live longer | Key factors in long life | How to be more optimistic | Why Okinawans live longer,,선택형/Read the passage and answer the questions.,False,False,False,False,,,text_only,doc,Reading/The Clip 6A MIDTERM .doc,Reading/The Clip 6A MIDTERM 답지 .doc,good,
reading-the-clip-6a-midterm-doc::Q10,reading-the-clip-6a-midterm-doc,midterm,The Clip 6A MIDTERM,Reading / The Clip 6A MIDTERM,Reading,Reading,10,Read the paragraph and answer the questions.,,For whom was the self-introduction paragraph written?,For whom was the self-introduction paragraph written?,Students who do not know how to introduce themselves,multiple_choice_word,Students who are troublesome | Parents who want their children to make friends | Students who do not know how to introduce themselves | Teachers who prepare for the new semester,,선택형/Read the paragraph and answer the questions.,False,False,False,False,,,text_only,doc,Reading/The Clip 6A MIDTERM .doc,Reading/The Clip 6A MIDTERM 답지 .doc,good,
reading-the-clip-6a-midterm-doc::Q11,reading-the-clip-6a-midterm-doc,midterm,The Clip 6A MIDTERM,Reading / The Clip 6A MIDTERM,Reading,Reading,11,Read the paragraph and answer the questions.,,"According to the self-introduction paragraph, which is NOT true?","According to the self-introduction paragraph, which is NOT true?",Introductions are never awkward.,multiple_choice_word,"There are a few skills that make introductions easier. | Introductions are never awkward. | Introducing oneself can be troublesome. | When a new school year starts, there are many chances to introduce oneself.",,선택형/Read the paragraph and answer the questions.,False,False,False,False,,,text_only,doc,Reading/The Clip 6A MIDTERM .doc,Reading/The Clip 6A MIDTERM 답지 .doc,good,
reading-the-clip-6a-midterm-doc::Q12,reading-the-clip-6a-midterm-doc,midterm,The Clip 6A MIDTERM,Reading / The Clip 6A MIDTERM,Reading,Reading,12,Read the paragraph and answer the questions.,,What can you conclude from the confidence paragraph?,What can you conclude from the confidence paragraph?,Smiling and having a positive attitude will help you make friends.,multiple_choice_word,Following rules is necessary in everything. | Being a negative person will help you make better introductions. | Smiling and having a positive attitude will help you make friends. | Being a positive person will give you less confidence.,,선택형/Read the paragraph and answer the questions.,False,False,False,False,,,text_only,doc,Reading/The Clip 6A MIDTERM .doc,Reading/The Clip 6A MIDTERM 답지 .doc,good,
reading-the-clip-6a-midterm-doc::Q13,reading-the-clip-6a-midterm-doc,midterm,The Clip 6A MIDTERM,Reading / The Clip 6A MIDTERM,Reading,Reading,13,Read the passage and answer the questions.,,What is the main idea of the pizza paragraph?,What is the main idea of the pizza paragraph?,The origin of pizza,multiple_choice_word,Public food for the poor in Naples | The origin of pizza | Pizza ingredients through history | How King Ferdinand I found out about pizza,,선택형/Read the passage and answer the questions.,False,False,False,False,,,text_only,doc,Reading/The Clip 6A MIDTERM .doc,Reading/The Clip 6A MIDTERM 답지 .doc,good,
reading-the-clip-6a-midterm-doc::Q14,reading-the-clip-6a-midterm-doc,midterm,The Clip 6A MIDTERM,Reading / The Clip 6A MIDTERM,Reading,Reading,14,Read the passage and answer the questions.,,Why did King Ferdinand I have to wear a disguise to eat pizza?,Why did King Ferdinand I have to wear a disguise to eat pizza?,Pizza was banned from the royal court.,multiple_choice_word,Only disguised people were allowed to buy pizza. | Pizza was banned from the royal court. | He was afraid that he might not be able to buy pizza due to his popularity. | It was his hobby to wear disguises among common people.,,선택형/Read the passage and answer the questions.,False,False,False,False,,,text_only,doc,Reading/The Clip 6A MIDTERM .doc,Reading/The Clip 6A MIDTERM 답지 .doc,good,
reading-the-clip-6a-midterm-doc::Q15,reading-the-clip-6a-midterm-doc,midterm,The Clip 6A MIDTERM,Reading / The Clip 6A MIDTERM,Reading,Reading,15,Read the passage and answer the questions.,,Which has the closest meaning to the word [production]?,Which has the closest meaning to the word [production]?,making,multiple_choice_word,consumption | making | neighborhood | proposal,,선택형/Read the passage and answer the questions.,False,False,False,False,,,text_only,doc,Reading/The Clip 6A MIDTERM .doc,Reading/The Clip 6A MIDTERM 답지 .doc,good,
reading-the-clip-6a-midterm-doc::Q16,reading-the-clip-6a-midterm-doc,midterm,The Clip 6A MIDTERM,Reading / The Clip 6A MIDTERM,Reading,Reading,16,Read the passage and answer the questions.,,"According to the first pizza paragraph, which is true?","According to the first pizza paragraph, which is true?",Pizza was for people who had little money.,multiple_choice_word,Pizza was advertised as a street food. | Pizza was for people who had little money. | Street vendors originated in Naples. | Pizza was invented by the poor.,,선택형/Read the passage and answer the questions.,False,False,False,False,,,text_only,doc,Reading/The Clip 6A MIDTERM .doc,Reading/The Clip 6A MIDTERM 답지 .doc,good,
reading-the-clip-6a-midterm-doc::Q17,reading-the-clip-6a-midterm-doc,midterm,The Clip 6A MIDTERM,Reading / The Clip 6A MIDTERM,Reading,Reading,17,Read the passage and answer the questions.,,Which detail supports the idea that television has become an important part of people's lives?,Which detail supports the idea that television has become an important part of people's lives?,Television has great influence on people's lives in modern times.,multiple_choice_word,Many people are willing to choose money over having happiness. | Television has great influence on people's lives in modern times. | More than a million television sets have been sold. | Surveys indicate the promising growth of television watchers.,,선택형/Read the passage and answer the questions.,False,False,False,False,,,text_only,doc,Reading/The Clip 6A MIDTERM .doc,Reading/The Clip 6A MIDTERM 답지 .doc,good,
reading-the-clip-6a-midterm-doc::Q18,reading-the-clip-6a-midterm-doc,midterm,The Clip 6A MIDTERM,Reading / The Clip 6A MIDTERM,Reading,Reading,18,Read the passage and answer the questions.,,Which one is NOT grammatically correct?,Which one is NOT grammatically correct?,(d),multiple_choice_word,(a) | (b) | (c) | (d),,선택형/Read the passage and answer the questions.,False,False,False,False,,,text_only,doc,Reading/The Clip 6A MIDTERM .doc,Reading/The Clip 6A MIDTERM 답지 .doc,good,
reading-the-clip-6a-midterm-doc::Q19,reading-the-clip-6a-midterm-doc,midterm,The Clip 6A MIDTERM,Reading / The Clip 6A MIDTERM,Reading,Reading,19,Read the passage and answer the questions.,,Which of the following words has the closest meaning to the word [cost]?,Which of the following words has the closest meaning to the word [cost]?,price,multiple_choice_word,money | time | price | problem,,선택형/Read the passage and answer the questions.,False,False,False,False,,,text_only,doc,Reading/The Clip 6A MIDTERM .doc,Reading/The Clip 6A MIDTERM 답지 .doc,good,
reading-the-clip-6a-midterm-doc::Q20,reading-the-clip-6a-midterm-doc,midterm,The Clip 6A MIDTERM,Reading / The Clip 6A MIDTERM,Reading,Reading,20,Read the passage and answer the questions.,,What is the passage mainly about?,What is the passage mainly about?,Television becoming a big part of our lives,multiple_choice_word,Television losing popularity | Television becoming more important than life | Television becoming a big part of our lives | People who live without television,,선택형/Read the passage and answer the questions.,False,False,False,False,,,text_only,doc,Reading/The Clip 6A MIDTERM .doc,Reading/The Clip 6A MIDTERM 답지 .doc,good,
reading-the-clip-6a-midterm-doc::Q21,reading-the-clip-6a-midterm-doc,midterm,The Clip 6A MIDTERM,Reading / The Clip 6A MIDTERM,Reading,Reading,21,Complete the sentence in English.,,"인도에서는, 생일을 맞이한 아이가 새 옷을 입고 등교해요. → A birthday child _________ in India.","인도에서는, 생일을 맞이한 아이가 새 옷을 입고 등교해요. → A birthday child _________ in India.",goes to school wearing new clothes,short_text,,,서답형/빈칸/Complete the sentence in English.,True,True,False,False,,,text_only,doc,Reading/The Clip 6A MIDTERM .doc,Reading/The Clip 6A MIDTERM 답지 .doc,good,
